filename,transcript,korean,gender,speed,pitch
2642.wav,diesen schlimmen Teams,이 심각한 팀들에게,male,0.82,0.895
2643.wav,diese langweiligen Krimis,이 지루한 추리 소설들을,female,0.94,1.091
2644.wav,einer schlimmen Heimat,한 심각한 고향에게,male,0.92,0.91
2645.wav,eine lustige Schwester,한 재미있는 자매를,female,0.934,1.109
2646.wav,dieser komischen Fußbälle,이 이상한 축구들의,female,0.837,1.082
2647.wav,dieser freien Pause,이 자유로운 쉬는 시간의,male,0.841,0.924
2648.wav,einen gefährlichen Mann,한 위험한 남자를,female,0.85,1.068
2649.wav,einem praktischen Hotel,한 실용적인 호텔에게,male,0.882,0.898
2650.wav,diese leichten Klassenarbeiten,이 가벼운 학급 시험들이,female,0.89,1.13
2651.wav,einer schmutzigen Sehenswürdigkeit,한 더러운 관광 명소의,male,0.841,0.939
2652.wav,dieser einfachen Butter,이 간단한 버터의,female,0.832,1.098
2653.wav,dieser eleganten Klassen,이 우아한 학급들의,male,0.836,0.913
2654.wav,ein notwendiger Titel,한 필요한 제목이,female,0.906,1.095
2655.wav,diese schweren Projekte,이 무거운 프로젝트들이,male,0.908,0.929
2656.wav,einem bösen Blog,한 화난 블로그에게,female,0.917,1.087
2657.wav,eines toten Films,한 죽은 영화의,male,0.803,0.927
2658.wav,diesen langweiligen Büros,이 지루한 사무실들에게,male,0.81,0.888
2659.wav,diese wunderbaren Krankenhäuser,이 훌륭한 병원들을,female,0.87,1.061
2660.wav,diese weite Menge,이 넓은 양을,male,0.883,0.884
2661.wav,dieser fremden Tage,이 낯선 날들의,male,0.91,0.888
2662.wav,dieser roten Partnerin,이 빨간 여파트너에게,female,0.928,1.095
2663.wav,dieses klaren Flusses,이 명확한 강의,male,0.832,0.93
2664.wav,eine berühmte Post,한 유명한 우체국이,female,0.921,1.096
2665.wav,ein tiefes Wiedersehen,한 깊은 재회가,male,0.914,0.94
2666.wav,diese schlechten Beispiele,이 나쁜 예시들을,male,0.922,0.914
2667.wav,ein reiches Radio,한 부유한 라디오가,female,0.814,1.119
2668.wav,einen superen Wald,한 훌륭한 숲을,male,0.801,0.88
2669.wav,eines eleganten Eintritts,한 우아한 입장료의,male,0.805,0.886
2670.wav,eine geborene Wurst,한 태어난 소시지를,female,0.885,1.091
2671.wav,eines fantastischen Weins,한 환상적인 와인의,female,0.909,1.066
2672.wav,dieser leichten Zitrone,이 가벼운 레몬의,male,0.945,0.931
2673.wav,einem toten Wasser,한 죽은 물에게,male,0.874,0.885
2674.wav,eines interessanten Wohnzimmers,한 흥미로운 거실의,female,0.889,1.109
2675.wav,einem schnellen Fach,한 빠른 과목에게,male,0.845,0.914
2676.wav,diese dicken Eingange,이 뚱뚱한 입구들을,female,0.807,1.115
2677.wav,einer grünen Kasse,한 초록의 계산대의,female,0.847,1.098
2678.wav,diese schwierigen Anzeigen,이 어려운 광고들이,male,0.845,0.937
2679.wav,diese langen Ermäßigungen,이 긴 할인들을,female,0.87,1.068
2680.wav,diese wichtige Sehenswürdigkeit,이 중요한 관광 명소를,male,0.9,0.905
2681.wav,ein fremdes Bild,한 낯선 그림이,male,0.821,0.91
2682.wav,einen neuen Unterricht,한 새로운 수업을,male,0.924,0.929
2683.wav,diese schaden Gäste,이 아쉬운 손님들을,female,0.895,1.123
2684.wav,einem ruhigen Tennis,한 조용한 테니스에게,male,0.836,0.918
2685.wav,dieser männliche Bruder,이 남성의 남자 형제가,male,0.938,0.927
2686.wav,dieses natürliche Mädchen,이 자연적인 소녀가,female,0.925,1.114
2687.wav,eine bunte Marmelade,한 다채로운 잼이,male,0.89,0.901
2688.wav,ein kostenloses Zimmer,한 무료의 방이,male,0.814,0.896
2689.wav,diese warmen Wälder,이 따뜻한 숲들이,female,0.859,1.115
2690.wav,diesem notwendigen Hähnchen,이 필요한 닭고기에게,male,0.842,0.938
2691.wav,dieses gemütliche Haar,이 아늑한 머리카락이,male,0.814,0.929
2692.wav,einer einfachen Nacht,한 간단한 밤의,female,0.878,1.1
2693.wav,einem warmen Kaffee,한 따뜻한 커피에게,male,0.864,0.894
2694.wav,eines ruhigen Tischs,한 조용한 테이블의,female,0.9,1.118
2695.wav,dieses guten Sports,이 좋은 스포츠의,male,0.927,0.893
2696.wav,diesen kostenlosen Sprachen,이 무료의 언어들에게,female,0.922,1.12
2697.wav,dieser wunderbaren Lügen,이 훌륭한 거짓말들의,female,0.911,1.084
2698.wav,diesem notwendigen Service,이 필요한 서비스에게,male,0.88,0.908
2699.wav,einen falschen Blog,한 틀린 블로그를,male,0.802,0.94
2700.wav,einer hohen Erfahrung,한 높은 경험에게,female,0.945,1.093
2701.wav,eines komischen Kontakts,한 이상한 연락의,female,0.932,1.066
2702.wav,dieses privaten Praktikums,이 개인적인 인턴십의,male,0.834,0.911
2703.wav,dieses kleinen Interviews,이 작은 인터뷰의,female,0.933,1.066
2704.wav,einem einfachen Fisch,한 간단한 생선에게,female,0.902,1.12
2705.wav,einer beliebten Maschine,한 인기 있는 기계의,female,0.887,1.087
2706.wav,eine nützliche Ruhe,한 유용한 평온이,female,0.822,1.115
2707.wav,dieser fantastischen Apotheke,이 환상적인 약국의,female,0.833,1.066
2708.wav,einer beliebten Nacht,한 인기 있는 밤에게,female,0.931,1.08
2709.wav,diesen hässlichen Mitteln,이 못생긴 수단들에게,female,0.916,1.114
2710.wav,diesen richtigen Würsten,이 올바른 소시지들에게,female,0.888,1.063
2711.wav,einer fantastischen CD,한 환상적인 CD에게,female,0.87,1.11
2712.wav,diesen schweren Ölen,이 무거운 기름들에게,female,0.856,1.125
2713.wav,einem kostenlosen Wort,한 무료의 단어에게,female,0.807,1.119
2714.wav,diesen privaten Ampeln,이 개인적인 신호등들에게,male,0.886,0.933
2715.wav,diese digitalen Schmerzen,이 디지털의 통증들이,male,0.841,0.903
2716.wav,diese billigen Fenster,이 싼 창문들을,male,0.809,0.897
2717.wav,einen stressigen Test,한 스트레스가 많은 시험을,female,0.869,1.083
2718.wav,diesem hässlichen Artikel,이 못생긴 기사에게,female,0.946,1.115
2719.wav,diese schönen Ankunften,이 아름다운 도착들을,female,0.927,1.098
2720.wav,diesem interessanten Fahrplan,이 흥미로운 시간표에게,female,0.834,1.095
2721.wav,einem schaden Pferd,한 아쉬운 말에게,female,0.893,1.074
2722.wav,diese romantische Frau,이 낭만적인 여자를,male,0.926,0.912
2723.wav,diese aktuelle Kartoffel,이 최신의 감자가,female,0.895,1.087
2724.wav,dieses superen Comics,이 훌륭한 만화의,female,0.91,1.113
2725.wav,dieses wahren Schnees,이 진실한 눈의,male,0.908,0.899
2726.wav,ein bequemer Schlüssel,한 편안한 열쇠가,female,0.839,1.091
2727.wav,diese einsamen Brüder,이 외로운 남자 형제들이,male,0.923,0.939
2728.wav,dieser dünnen Antwort,이 얇은 대답의,male,0.914,0.929
2729.wav,dieser dunklen Lampe,이 어두운 램프에게,male,0.908,0.928
2730.wav,diese schädlichen Besuche,이 해로운 방문들이,male,0.931,0.91
2731.wav,eine lere Zahl,한 텅 빈 숫자가,female,0.851,1.062
2732.wav,dieser starken Torte,이 강한 케이크의,male,0.942,0.883
2733.wav,eine blaue Kosmetik,한 파란 화장품이,female,0.844,1.069
2734.wav,einem stressigen Zelt,한 스트레스가 많은 텐트에게,female,0.865,1.115
2735.wav,diese langweiligen Zitronen,이 지루한 레몬들이,female,0.943,1.11
2736.wav,einer notwendigen Qualität,한 필요한 품질의,female,0.847,1.061
2737.wav,ein wunderbares Ei,한 훌륭한 달걀이,male,0.929,0.893
2738.wav,dieses leichte Büro,이 가벼운 사무실을,male,0.807,0.912
2739.wav,dieses kühle Buch,이 시원한 책이,male,0.923,0.927
2740.wav,diese geborene Ordnung,이 태어난 질서를,female,0.873,1.123
2741.wav,dieser dringenden Arbeiten,이 긴급한 일들의,male,0.815,0.901
2742.wav,ein elegantes Lied,한 우아한 노래가,male,0.879,0.905
2743.wav,diesen kalten Wein,이 차가운 와인을,male,0.865,0.886
2744.wav,diese gleichen Bohnen,이 같은 콩들을,female,0.82,1.095
2745.wav,einer dünnen Karte,한 얇은 카드에게,male,0.879,0.904
2746.wav,diesem weißen Frühstück,이 흰 아침 식사에게,female,0.815,1.06
2747.wav,dieser freien Kundin,이 자유로운 여고객에게,female,0.892,1.084
2748.wav,einem guten Mitarbeiter,한 좋은 동료에게,female,0.919,1.097
2749.wav,diese alten Kollegen,이 오래된 동료들이,male,0.845,0.894
2750.wav,einer digitalen Adresse,한 디지털의 주소의,male,0.919,0.933
2751.wav,dieser toten Post,이 죽은 우체국의,female,0.907,1.067
2752.wav,eine neue Datei,한 새로운 파일이,male,0.849,0.91
2753.wav,dieses ruhigen Ausflugs,이 조용한 소풍의,female,0.932,1.115
2754.wav,diesen traurigen Jugendlichen,이 슬픈 청소년을,male,0.84,0.893
2755.wav,dieser superen Bücher,이 훌륭한 책들의,male,0.887,0.928
2756.wav,diese reichen Themen,이 부유한 주제들이,female,0.815,1.1
2757.wav,diese tiefe Party,이 깊은 파티를,female,0.86,1.103
2758.wav,diese gemütliche Kreuzung,이 아늑한 교차로를,male,0.825,0.892
2759.wav,dieses wichtige Wiedersehen,이 중요한 재회가,female,0.803,1.091
2760.wav,diesem hohen Text,이 높은 텍스트에게,female,0.846,1.13
2761.wav,einem romantischen Bleistift,한 낭만적인 연필에게,male,0.919,0.889
2762.wav,dieser interessanten Reparatur,이 흥미로운 수리의,female,0.838,1.101
2763.wav,diesen engen Clubs,이 좁은 클럽들에게,male,0.945,0.909
2764.wav,diese schönen Bibliotheken,이 아름다운 도서관들이,male,0.948,0.894
2765.wav,dieses leichte Heft,이 가벼운 공책을,male,0.893,0.928
2766.wav,dieses frühen Posters,이 이른 포스터의,male,0.949,0.897
2767.wav,diesen schädlichen Kaffee,이 해로운 커피를,male,0.818,0.92
2768.wav,einen süßen Hamburger,한 달콤한 햄버거를,female,0.907,1.077
2769.wav,einen typischen Vater,한 전형적인 아버지를,female,0.883,1.11
2770.wav,diese private Farbe,이 개인적인 색이,male,0.822,0.937
2771.wav,einer romantischen Bitte,한 낭만적인 부탁에게,male,0.837,0.896
2772.wav,eines schädlichen Gelds,한 해로운 돈의,female,0.863,1.109
2773.wav,eine schriftliche Verspätung,한 서면의 지연이,male,0.872,0.933
2774.wav,dieser strengen Tante,이 엄격한 이모에게,male,0.927,0.921
2775.wav,eine willkommene Seite,한 환영받는 페이지가,female,0.937,1.074
2776.wav,diese netten Pferde,이 친절한 말들이,male,0.852,0.93
2777.wav,dieser langsamen Kundin,이 느린 여고객의,male,0.86,0.904
2778.wav,eines bunten Mineralwassers,한 다채로운 미네랄 워터의,female,0.853,1.106
2779.wav,diese deutliche Mail,이 명확한 메일을,female,0.914,1.094
2780.wav,diese schweren Bänke,이 무거운 은행들을,male,0.815,0.896
2781.wav,dieser falschen Nächte,이 틀린 밤들의,female,0.843,1.078
2782.wav,diese schwarzen Katzen,이 검은 고양이들이,male,0.927,0.938
2783.wav,einem fetten Plan,한 기름진 계획에게,female,0.83,1.061
2784.wav,diesen sicheren Interviews,이 안전한 인터뷰들에게,female,0.863,1.078
2785.wav,einen neuen Zahn,한 새로운 이를,male,0.94,0.932
2786.wav,einer schnellen Zitrone,한 빠른 레몬에게,female,0.947,1.094
2787.wav,dieser frühe Apfel,이 이른 사과가,male,0.884,0.907
2788.wav,dieser praktischen Hobbys,이 실용적인 취미들의,male,0.851,0.891
2789.wav,diese aktuellen Unterschriften,이 최신의 서명들이,male,0.909,0.92
2790.wav,diese langsamen Stunden,이 느린 시간들을,female,0.881,1.129
2791.wav,dieses weiten Bahnsteigs,이 넓은 승강장의,male,0.871,0.914
2792.wav,einer fetten Marmelade,한 기름진 잼의,female,0.845,1.063
2793.wav,einer kalten Kleidung,한 차가운 옷의,female,0.848,1.06
2794.wav,dieser fetten Milch,이 기름진 우유의,female,0.808,1.127
2795.wav,diesen gleichen Wochen,이 같은 주들에게,female,0.814,1.091
2796.wav,eines direkten Fensters,한 직접적인 창문의,male,0.874,0.885
2797.wav,ein komischer Chat,한 이상한 채팅이,female,0.939,1.086
2798.wav,einem typischen Rätsel,한 전형적인 수수께끼에게,female,0.856,1.107
2799.wav,einem komischen Eintritt,한 이상한 입장료에게,female,0.812,1.127
2800.wav,diese günstigen Sachen,이 저렴한 물건들을,male,0.877,0.922
2801.wav,eine schriftliche Führung,한 서면의 안내가,female,0.835,1.092
2802.wav,ein fettes Studium,한 기름진 대학 공부가,male,0.934,0.907
2803.wav,diese mögliche Nacht,이 가능한 밤을,female,0.887,1.128
2804.wav,dieser roten Fische,이 빨간 생선들의,female,0.874,1.103
2805.wav,einem frischen Fleisch,한 신선한 고기에게,female,0.803,1.066
2806.wav,einen blauen Rücken,한 파란 등을,male,0.866,0.885
2807.wav,einer aktuellen Frage,한 최신의 질문에게,male,0.882,0.905
2808.wav,diesen leichten Bruder,이 가벼운 남자 형제를,male,0.95,0.928
2809.wav,dieser dringenden Sprache,이 긴급한 언어의,female,0.923,1.103
2810.wav,einer klaren Eins,한 명확한 1점의,female,0.932,1.126
2811.wav,einer privaten Post,한 개인적인 우체국의,female,0.868,1.111
2812.wav,dieses sicheren Klaviers,이 안전한 피아노의,female,0.844,1.079
2813.wav,diese typische Veranstaltung,이 전형적인 행사가,female,0.856,1.125
2814.wav,ein ruhiges Ziel,한 조용한 목표를,male,0.86,0.92
2815.wav,eine kurze Bäckerei,한 짧은 빵집을,male,0.847,0.903
2816.wav,dieser privaten Sonne,이 개인적인 태양의,male,0.949,0.882
2817.wav,dieser starken Klaviere,이 강한 피아노들의,male,0.838,0.909
2818.wav,einer typischen Nacht,한 전형적인 밤에게,male,0.919,0.912
2819.wav,einem starken See,한 강한 호수에게,male,0.827,0.9
2820.wav,ein kleines Paket,한 작은 소포를,male,0.897,0.896
2821.wav,ein digitales Ausland,한 디지털의 해외를,male,0.838,0.938
2822.wav,dieses dünnen Laptops,이 얇은 노트북의,male,0.856,0.9
2823.wav,diesem schweren Fehler,이 무거운 실수에게,male,0.848,0.938
2824.wav,diesen heißen Schlüsseln,이 뜨거운 열쇠들에게,female,0.892,1.071
2825.wav,eine enge Ausstellung,한 좁은 전시회를,male,0.85,0.906
2826.wav,einem wahren Tee,한 진실한 차에게,male,0.871,0.918
2827.wav,einem leichten Schalter,한 가벼운 카운터에게,female,0.945,1.06
2828.wav,einer bösen Führung,한 화난 안내의,male,0.923,0.938
2829.wav,eines sicheren Trainings,한 안전한 훈련의,female,0.814,1.086
2830.wav,einem reichen Team,한 부유한 팀에게,female,0.826,1.12
2831.wav,eine hohe Bohne,한 높은 콩이,female,0.899,1.108
2832.wav,eines direkten Satzes,한 직접적인 문장의,female,0.831,1.113
2833.wav,eine kostenlose Heimat,한 무료의 고향을,male,0.813,0.909
2834.wav,einer digitalen Wurst,한 디지털의 소시지에게,male,0.884,0.89
2835.wav,eine hohe Grippe,한 높은 독감을,female,0.895,1.067
2836.wav,diesen roten Bekannten,이 빨간 지인들에게,male,0.841,0.882
2837.wav,einen kleinen Durst,한 작은 갈증을,female,0.909,1.13
2838.wav,einem natürlichen Ei,한 자연적인 달걀에게,female,0.876,1.103
2839.wav,eines schwierigen Lichts,한 어려운 빛의,female,0.879,1.126
2840.wav,dieser einfachen Familie,이 간단한 가족에게,male,0.808,0.917
2841.wav,ein gleicher Radiergummi,한 같은 지우개가,female,0.948,1.094
2842.wav,diesem richtigen Spiel,이 올바른 게임에게,male,0.809,0.904
2843.wav,ein internationales Öl,한 국제적인 기름을,female,0.947,1.098
2844.wav,einem schlimmen Garten,한 심각한 정원에게,male,0.802,0.916
2845.wav,diesen neuen Armen,이 새로운 팔들에게,male,0.827,0.936
2846.wav,diese typischen Einladungen,이 전형적인 초대들을,male,0.852,0.897
2847.wav,dieses aktuelle Ei,이 최신의 달걀을,female,0.866,1.09
2848.wav,diesem weißen Salz,이 흰 소금에게,female,0.875,1.116
2849.wav,dieses wichtige Tennis,이 중요한 테니스가,female,0.926,1.06
2850.wav,dieser schlimmen Sendung,이 심각한 방송에게,female,0.828,1.095
2851.wav,dieses pünktlichen Kaffees,이 시간을 지키는 커피의,male,0.922,0.937
2852.wav,diesem stressigen Mittag,이 스트레스가 많은 정오에게,female,0.919,1.083
2853.wav,dieses gemütliche Land,이 아늑한 나라가,male,0.812,0.899
2854.wav,diesem schönen Flughafen,이 아름다운 공항에게,male,0.804,0.918
2855.wav,eine furchtbare Idee,한 끔찍한 아이디어를,male,0.814,0.911
2856.wav,dieser praktischen Arbeiten,이 실용적인 일들의,male,0.872,0.913
2857.wav,dieser willkommene Plan,이 환영받는 계획이,male,0.875,0.885
2858.wav,ein preiswertes Haus,한 가성비 좋은 집이,male,0.823,0.925
2859.wav,eine hohe Blume,한 높은 꽃을,female,0.908,1.061
2860.wav,eine lange Ecke,한 긴 구석을,male,0.845,0.925
2861.wav,einem berühmten Kakao,한 유명한 코코아에게,female,0.867,1.098
2862.wav,dieser kostenlosen Musik,이 무료의 음악의,male,0.873,0.907
2863.wav,diesem sicheren Mobiltelefon,이 안전한 휴대폰에게,male,0.846,0.938
2864.wav,ein nasser Mann,한 젖은 남자가,male,0.862,0.924
